tag,profile,thickness,pitch,tilt_deg,azimuth_mode,seed,diffuse_frac,theta,rho,control,params_json
BL_FLAT_t200_p0750_a02_grid_s102,flat,0.2,7.5,2.0,grid,102,d100,-20.0,0.0010566877899691463,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a02_grid_s102,flat,0.2,7.5,2.0,grid,102,d100,-40.0,0.0016486216336488724,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a02_grid_s102,flat,0.2,7.5,2.0,grid,102,d100,20.0,0.0012632593279704452,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a02_grid_s102,flat,0.2,7.5,2.0,grid,102,d100,40.0,0.002003680681809783,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d00,0.0,0.0016327702905982733,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d00,-20.0,0.0006153132999315858,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d00,-40.0,0.0005514812655746937,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d00,20.0,0.0006140490877442062,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d00,40.0,0.0005266136722639203,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d76,0.0,0.001045403303578496,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d76,-20.0,0.0011564628221094608,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d76,-40.0,0.00182787561789155,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d76,20.0,0.0013481368077918887,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d76,40.0,0.0020292855333536863,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d100,0.0,0.0009077624417841434,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d100,-20.0,0.0013482685899361968,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d100,-40.0,0.002240577479824424,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d100,20.0,0.0016035138396546245,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_rand_s102,flat,0.2,7.5,6.0,random,102,d100,40.0,0.002520057139918208,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d00,0.0,0.0016175252385437489,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d00,-20.0,0.0008446684223599732,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d00,-40.0,0.0007830183603800833,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d00,20.0,0.0007152393227443099,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d00,40.0,0.000709575426299125,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d76,0.0,0.0010617050575092435,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d76,-20.0,0.0010113498428836465,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d76,-40.0,0.0014043627306818962,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d76,20.0,0.001360843307338655,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d76,40.0,0.0019185558194294572,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d100,0.0,0.0009414363303221762,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d100,-20.0,0.00109660136513412,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d100,-40.0,0.0016249119071289897,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d100,20.0,0.0015850614290684462,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_FLAT_t200_p0750_a06_grid_s102,flat,0.2,7.5,6.0,grid,102,d100,40.0,0.002316009718924761,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""grid"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 7.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.2, ""plate_t_top"": 0.2, ""seed"": 102, ""tilt_deg"": 6.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d00,0.0,0.0019403351470828056,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d00,-20.0,0.0004967180429957807,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d00,-40.0,0.00044798231101594865,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d00,20.0,0.00048137293197214603,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d00,40.0,0.00045460666297003627,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d76,0.0,0.0008030332392081618,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d76,-20.0,0.0010864768410101533,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d76,-40.0,0.0017484009731560946,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d76,20.0,0.0009997498709708452,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d76,40.0,0.0016062086215242743,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d100,0.0,0.0005024295533075929,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d100,-20.0,0.001280584721826017,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d100,-40.0,0.0021751956082880497,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
BL_WEDG_t100_p0550_a02_rand_s102,wedge,0.1,5.5,2.0,random,102,d100,20.0,0.0011866657296195626,0.04999997094273567,"{""azimuth_jitter"": 180.0, ""azimuth_mode"": ""random"", ""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 2.0, ""pitch"": 5.5, ""plate_over"": 1.15, ""plate_t_bot"": 0.9, ""plate_t_top"": 0.1, ""seed"": 102, ""tilt_deg"": 2.0, ""tilt_jitter"": 0.0, ""topology"": ""shingle""}"
