tag,family,topology,feature,seed,diffuse_frac,pitch,depth,aspect,exposed_est,theta,rho,control,params_json
F400_HONE_p0550_d080_s23,topo,honeycomb,0.4,23,d100,5.5,80.0,14.545454545454545,0.14545454545454548,0.0,0.0014651515521109104,0.04503675177693367,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0550_d080_s23,topo,honeycomb,0.4,23,d100,5.5,80.0,14.545454545454545,0.14545454545454548,-20.0,0.0023436658084392548,0.04470646753907204,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0550_d080_s23,topo,honeycomb,0.4,23,d100,5.5,80.0,14.545454545454545,0.14545454545454548,-40.0,0.003135338192805648,0.04468487948179245,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0550_d080_s23,topo,honeycomb,0.4,23,d100,5.5,80.0,14.545454545454545,0.14545454545454548,20.0,0.002331795869395137,0.044683292508125305,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0550_d080_s23,topo,honeycomb,0.4,23,d100,5.5,80.0,14.545454545454545,0.14545454545454548,40.0,0.003128647105768323,0.04468559846282005,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 5.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d00,7.5,30.0,4.0,0.10666666666666669,0.0,0.003645473625510931,0.04649641737341881,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d00,7.5,30.0,4.0,0.10666666666666669,-20.0,0.0013038009637966752,0.04625926911830902,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d00,7.5,30.0,4.0,0.10666666666666669,-40.0,0.0013814207632094622,0.04622701555490494,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d00,7.5,30.0,4.0,0.10666666666666669,20.0,0.0012978971935808659,0.0462796613574028,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d00,7.5,30.0,4.0,0.10666666666666669,40.0,0.0013755764812231064,0.04622311517596245,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d76,7.5,30.0,4.0,0.10666666666666669,0.0,0.0017441108357161283,0.04636822268366814,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d76,7.5,30.0,4.0,0.10666666666666669,-20.0,0.0018249587155878544,0.04611574485898018,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d76,7.5,30.0,4.0,0.10666666666666669,-40.0,0.002490275539457798,0.04608553647994995,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d76,7.5,30.0,4.0,0.10666666666666669,20.0,0.001815770287066698,0.04613526538014412,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d76,7.5,30.0,4.0,0.10666666666666669,40.0,0.0024625910446047783,0.04608342424035072,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d100,7.5,30.0,4.0,0.10666666666666669,0.0,0.0012133800191804767,0.04632508382201195,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d100,7.5,30.0,4.0,0.10666666666666669,-20.0,0.0019956931937485933,0.04607072100043297,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d100,7.5,30.0,4.0,0.10666666666666669,-40.0,0.0028585782274603844,0.046043168753385544,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d100,7.5,30.0,4.0,0.10666666666666669,20.0,0.0019903439097106457,0.0460900142788887,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d030_s23,topo,honeycomb,0.4,23,d100,7.5,30.0,4.0,0.10666666666666669,40.0,0.0028210149612277746,0.04603949189186096,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d00,7.5,50.0,6.666666666666667,0.10666666666666669,0.0,0.0024998788721859455,0.0464860200881958,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d00,7.5,50.0,6.666666666666667,0.10666666666666669,-20.0,0.0013072671135887504,0.046317607164382935,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d00,7.5,50.0,6.666666666666667,0.10666666666666669,-40.0,0.00136913254391402,0.046263307332992554,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d00,7.5,50.0,6.666666666666667,0.10666666666666669,20.0,0.0013096329057589173,0.04632522165775299,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d00,7.5,50.0,6.666666666666667,0.10666666666666669,40.0,0.001375468447804451,0.046247437596321106,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d76,7.5,50.0,6.666666666666667,0.10666666666666669,0.0,0.0014120276318863034,0.04635501280426979,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d76,7.5,50.0,6.666666666666667,0.10666666666666669,-20.0,0.0018272334709763527,0.04617301747202873,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d76,7.5,50.0,6.666666666666667,0.10666666666666669,-40.0,0.0024896550457924604,0.04612300917506218,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d76,7.5,50.0,6.666666666666667,0.10666666666666669,20.0,0.001835398841649294,0.04618273302912712,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d76,7.5,50.0,6.666666666666667,0.10666666666666669,40.0,0.002492512809112668,0.04610733687877655,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d100,7.5,50.0,6.666666666666667,0.10666666666666669,0.0,0.001122353132814169,0.04631470888853073,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d100,7.5,50.0,6.666666666666667,0.10666666666666669,-20.0,0.002007334493100643,0.04612768813967705,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d100,7.5,50.0,6.666666666666667,0.10666666666666669,-40.0,0.002855017315596342,0.04607934132218361,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d100,7.5,50.0,6.666666666666667,0.10666666666666669,20.0,0.002018805593252182,0.04613965377211571,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d050_s23,topo,honeycomb,0.4,23,d100,7.5,50.0,6.666666666666667,0.10666666666666669,40.0,0.0028628185391426086,0.0460662841796875,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d00,7.5,80.0,10.666666666666666,0.10666666666666669,0.0,0.0017529776087030768,0.04647105187177658,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d00,7.5,80.0,10.666666666666666,0.10666666666666669,-20.0,0.0013064733939245343,0.04630666226148605,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d00,7.5,80.0,10.666666666666666,0.10666666666666669,-40.0,0.0013881662162020802,0.04626307263970375,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d00,7.5,80.0,10.666666666666666,0.10666666666666669,20.0,0.0013172421604394913,0.046325795352458954,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d00,7.5,80.0,10.666666666666666,0.10666666666666669,40.0,0.001390082761645317,0.046276360750198364,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d76,7.5,80.0,10.666666666666666,0.10666666666666669,0.0,0.0012348380405455828,0.046336352825164795,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d76,7.5,80.0,10.666666666666666,0.10666666666666669,-20.0,0.001816325238905847,0.0461646243929863,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d76,7.5,80.0,10.666666666666666,0.10666666666666669,-40.0,0.0025039068423211575,0.046116553246974945,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d76,7.5,80.0,10.666666666666666,0.10666666666666669,20.0,0.001838112366385758,0.04618510976433754,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d76,7.5,80.0,10.666666666666666,0.10666666666666669,40.0,0.002519123023375869,0.046134427189826965,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d100,7.5,80.0,10.666666666666666,0.10666666666666669,0.0,0.0011042086407542229,0.04629787802696228,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d100,7.5,80.0,10.666666666666666,0.10666666666666669,-20.0,0.0019981430377811193,0.04612269997596741,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d100,7.5,80.0,10.666666666666666,0.10666666666666669,-40.0,0.002867842558771372,0.04607362672686577,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d100,7.5,80.0,10.666666666666666,0.10666666666666669,20.0,0.002017194638028741,0.04614102467894554,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p0750_d080_s23,topo,honeycomb,0.4,23,d100,7.5,80.0,10.666666666666666,0.10666666666666669,40.0,0.002887672744691372,0.046093035489320755,"{""backing"": 2.0, ""depth"": 80.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 7.5, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d00,11.0,30.0,2.727272727272727,0.07272727272727274,0.0,0.004482164513319731,0.04769536480307579,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d00,11.0,30.0,2.727272727272727,0.07272727272727274,-20.0,0.0009943251498043537,0.04751015082001686,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d00,11.0,30.0,2.727272727272727,0.07272727272727274,-40.0,0.000982652185484767,0.047539155930280685,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d00,11.0,30.0,2.727272727272727,0.07272727272727274,20.0,0.0009963035117834806,0.04752369225025177,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d00,11.0,30.0,2.727272727272727,0.07272727272727274,40.0,0.0009759857202880085,0.04753231257200241,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d76,11.0,30.0,2.727272727272727,0.07272727272727274,0.0,0.00179445615503937,0.04760843142867088,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d76,11.0,30.0,2.727272727272727,0.07272727272727274,-20.0,0.0014930085744708776,0.04741804674267769,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d76,11.0,30.0,2.727272727272727,0.07272727272727274,-40.0,0.00215991516597569,0.04744250699877739,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d76,11.0,30.0,2.727272727272727,0.07272727272727274,20.0,0.001566317048855126,0.047431256622076035,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d76,11.0,30.0,2.727272727272727,0.07272727272727274,40.0,0.0022765216417610645,0.04743841290473938,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d100,11.0,30.0,2.727272727272727,0.07272727272727274,0.0,0.001016305759549141,0.04758201912045479,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d100,11.0,30.0,2.727272727272727,0.07272727272727274,-20.0,0.0016680650878697634,0.04738962650299072,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
F400_HONE_p1100_d030_s23,topo,honeycomb,0.4,23,d100,11.0,30.0,2.727272727272727,0.07272727272727274,-40.0,0.00253567798063159,0.04741426184773445,"{""backing"": 2.0, ""depth"": 30.0, ""face_h"": 60.0, ""face_w"": 60.0, ""jitter"": 0.3, ""margin_depths"": 6.5, ""pitch"": 11.0, ""seed"": 23, ""topology"": ""honeycomb"", ""wall_bot"": 0.4, ""wall_top"": 0.4}"
