tag,family,topology,phi,seed,material,rho0,diffuse_frac,roughness,theta_in,theta_out,brdf,brdf_analytic,panel_mean,panel_p99,panel_max,panel_px,control_mean,control_expect,control_dev,sun_angle_deg,mm_per_px,res_x,res_y,samples,cycles_seed,margin_depths,params_json
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,0.0,0.0,0.014810606482810837,0.014810603111982346,0.014810603111982346,0.014859936609864234,0.014891336672008038,216690,0.015915490686893463,0.015915494309189534,2.27595574498787e-07,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,0.0,20.0,0.003962934919127846,0.0039629340171813965,0.0039629340171813965,0.003968740347772837,0.003972760401666164,203670,0.015915490686893463,0.015915494309189534,2.27595574498787e-07,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,0.0,40.0,0.0032757183220913488,0.003275702241808176,0.003275702241808176,0.003276727304328233,0.003277451964095235,165540,0.015915416181087494,0.015915494309189534,4.908933428153698e-06,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,0.0,60.0,0.0035229150005522494,0.0035229038912802935,0.0035229038912802935,0.003523578867316246,0.003523877589032054,107880,0.015915444120764732,0.015915494309189534,3.1534317330331063e-06,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,0.0,80.0,0.0036319862053936047,0.003623541910201311,0.003623541910201311,0.0036240471550263464,0.003624252276495099,37200,0.01587849110364914,0.015915494309189534,0.0023249799736995277,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,20.0,-80.0,0.006128933822502804,0.006114595487714737,0.005745840258896351,0.00574882282409817,0.005749937146902084,37200,0.01492068450897932,0.014955672558505525,0.002339450090882456,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,20.0,-60.0,0.008129579942407084,0.008129552031949738,0.007639280054718256,0.007647940986789763,0.007651971653103828,107880,0.014955621212720871,0.014955672558505525,3.433197969044696e-06,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,20.0,-40.0,0.01385683169806283,0.013856762552432858,0.013021097518503666,0.013107691528275608,0.013153892010450363,165540,0.014955597929656506,0.014955672558505525,4.990002871953962e-06,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,20.0,-20.0,0.016616403234361397,0.016616398958695527,0.01561430748552084,0.015668712556362152,0.015700122341513634,203670,0.014955668710172176,0.014955672558505525,2.5731596710979375e-07,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
flat,stack,flat,0.0,23,musou_fit,0.00998,0.76,0.3,20.0,0.0,0.003915035548261852,0.003915035028456416,0.003678929526358843,0.00368358546635136,0.0036881498526781797,216690,0.014955670572817326,0.014955672558505525,1.3277157487705252e-07,20.0,0.21501976284584978,1518,493,256,,0.0,"{""backing"": 2.0, ""bot"": ""cone"", ""bot_depth"": 1.0, ""face_h"": 100.0, ""face_w"": 100.0, ""margin_depths"": 0.0, ""top"": ""comb"", ""top_depth"": 1.0}"
