tag,diffuse_frac,power,bulge,lip,pitch,depth,aspect,seal_frac,theta,rho,control
P150_B35_L35_p0375_d30,d76,1.5,0.35,0.35,3.75,30.0,8.0,0.729,40.0,0.0031450679525732994,0.049713220447301865
P150_B35_L35_p0375_d30,d100,1.5,0.35,0.35,3.75,30.0,8.0,0.729,0.0,0.002548591233789921,0.049641165882349014
P150_B35_L35_p0375_d30,d100,1.5,0.35,0.35,3.75,30.0,8.0,0.729,-20.0,0.0027125601191073656,0.04962548241019249
P150_B35_L35_p0375_d30,d100,1.5,0.35,0.35,3.75,30.0,8.0,0.729,-40.0,0.0033125136978924274,0.049621473997831345
P150_B35_L35_p0375_d30,d100,1.5,0.35,0.35,3.75,30.0,8.0,0.729,20.0,0.0027331740129739046,0.049616239964962006
P150_B35_L35_p0375_d30,d100,1.5,0.35,0.35,3.75,30.0,8.0,0.729,40.0,0.003332676598802209,0.04962560534477234
P150_B35_L35_p0375_d40,d00,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,0.0,0.002303673420101404,0.049661584198474884
P150_B35_L35_p0375_d40,d00,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,-20.0,0.0021008120384067297,0.04964746534824371
P150_B35_L35_p0375_d40,d00,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,-40.0,0.0029899808578193188,0.04998941719532013
P150_B35_L35_p0375_d40,d00,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,20.0,0.0021063017193228006,0.049648672342300415
P150_B35_L35_p0375_d40,d00,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,40.0,0.0029995690565556288,0.049997638911008835
P150_B35_L35_p0375_d40,d76,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,0.0,0.0019023007480427623,0.04964957386255264
P150_B35_L35_p0375_d40,d76,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,-20.0,0.002068127738311887,0.04963279142975807
P150_B35_L35_p0375_d40,d76,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,-40.0,0.002692210953682661,0.049723997712135315
P150_B35_L35_p0375_d40,d76,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,20.0,0.002044456545263529,0.049633294343948364
P150_B35_L35_p0375_d40,d76,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,40.0,0.0027421261183917522,0.049723438918590546
P150_B35_L35_p0375_d40,d100,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,0.0,0.0019372545648366213,0.04964625835418701
P150_B35_L35_p0375_d40,d100,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,-20.0,0.002226680750027299,0.04962792992591858
P150_B35_L35_p0375_d40,d100,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,-40.0,0.0028523802757263184,0.049638908356428146
P150_B35_L35_p0375_d40,d100,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,20.0,0.0022228299640119076,0.04962833598256111
P150_B35_L35_p0375_d40,d100,1.5,0.35,0.35,3.75,40.0,10.666666666666666,0.729,40.0,0.0028401766903698444,0.049638036638498306
P150_B35_L35_p0375_d50,d00,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,0.0,0.0021900248248130083,0.049659084528684616
P150_B35_L35_p0375_d50,d00,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,-20.0,0.0019097429467365146,0.04964108020067215
P150_B35_L35_p0375_d50,d00,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,-40.0,0.0028736386448144913,0.049983661621809006
P150_B35_L35_p0375_d50,d00,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,20.0,0.0017776066670194268,0.049639612436294556
P150_B35_L35_p0375_d50,d00,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,40.0,0.0028746421448886395,0.049981143325567245
P150_B35_L35_p0375_d50,d76,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,0.0,0.0016363682225346565,0.04964696988463402
P150_B35_L35_p0375_d50,d76,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,-20.0,0.001855771173723042,0.04962565749883652
P150_B35_L35_p0375_d50,d76,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,-40.0,0.002544177696108818,0.049713458865880966
P150_B35_L35_p0375_d50,d76,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,20.0,0.001803111401386559,0.04962662234902382
P150_B35_L35_p0375_d50,d76,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,40.0,0.0025719385594129562,0.04970945417881012
P150_B35_L35_p0375_d50,d100,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,0.0,0.0015825285809114575,0.04964382201433182
P150_B35_L35_p0375_d50,d100,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,-20.0,0.001975103747099638,0.04962079972028732
P150_B35_L35_p0375_d50,d100,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,-40.0,0.002638972131535411,0.04962991550564766
P150_B35_L35_p0375_d50,d100,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,20.0,0.0019478050526231527,0.049621500074863434
P150_B35_L35_p0375_d50,d100,1.5,0.35,0.35,3.75,50.0,13.333333333333334,0.729,40.0,0.002603423548862338,0.04962491616606712
P150_B35_L35_p0550_d20,d00,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,0.0,0.012575492262840271,0.049891386181116104
P150_B35_L35_p0550_d20,d00,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,-20.0,0.012541119940578938,0.0498824417591095
P150_B35_L35_p0550_d20,d00,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,-40.0,0.014804198406636715,0.04999833554029465
P150_B35_L35_p0550_d20,d00,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,20.0,0.012498215772211552,0.04988256096839905
P150_B35_L35_p0550_d20,d00,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,40.0,0.014753155410289764,0.04999350383877754
P150_B35_L35_p0550_d20,d76,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,0.0,0.005165389738976955,0.04988699033856392
P150_B35_L35_p0550_d20,d76,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,-20.0,0.005299639888107777,0.04987775906920433
P150_B35_L35_p0550_d20,d76,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,-40.0,0.006119912024587393,0.04989928379654884
P150_B35_L35_p0550_d20,d76,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,20.0,0.005272500216960907,0.04987838491797447
P150_B35_L35_p0550_d20,d76,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,40.0,0.006028287578374147,0.04989779368042946
P150_B35_L35_p0550_d20,d100,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,0.0,0.004790579434484243,0.04988621547818184
P150_B35_L35_p0550_d20,d100,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,-20.0,0.004861489869654179,0.049876682460308075
P150_B35_L35_p0550_d20,d100,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,-40.0,0.005080729722976685,0.049867719411849976
P150_B35_L35_p0550_d20,d100,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,20.0,0.004811533261090517,0.049876969307661057
P150_B35_L35_p0550_d20,d100,1.5,0.35,0.35,5.5,20.0,3.6363636363636362,0.729,40.0,0.005016303155571222,0.04986818879842758
P150_B35_L35_p0550_d30,d00,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,0.0,0.003965028561651707,0.04982981085777283
P150_B35_L35_p0550_d30,d00,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,-20.0,0.005813981872051954,0.0498187392950058
P150_B35_L35_p0550_d30,d00,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,-40.0,0.005739267449826002,0.04999678581953049
P150_B35_L35_p0550_d30,d00,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,20.0,0.005643473006784916,0.049821220338344574
P150_B35_L35_p0550_d30,d00,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,40.0,0.005531002301722765,0.04999342933297157
P150_B35_L35_p0550_d30,d76,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,0.0,0.003301966469734907,0.04982448369264603
P150_B35_L35_p0550_d30,d76,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,-20.0,0.0035938771907240152,0.049811407923698425
P150_B35_L35_p0550_d30,d76,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,-40.0,0.003971369005739689,0.049849096685647964
P150_B35_L35_p0550_d30,d76,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,20.0,0.0035604643635451794,0.049813222140073776
P150_B35_L35_p0550_d30,d76,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,40.0,0.003922722768038511,0.04984844848513603
P150_B35_L35_p0550_d30,d100,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,0.0,0.0035266499035060406,0.0498228557407856
P150_B35_L35_p0550_d30,d100,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,-20.0,0.003633416723459959,0.04980836808681488
P150_B35_L35_p0550_d30,d100,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,-40.0,0.004092957824468613,0.04980328679084778
P150_B35_L35_p0550_d30,d100,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,20.0,0.003604984376579523,0.049810778349637985
P150_B35_L35_p0550_d30,d100,1.5,0.35,0.35,5.5,30.0,5.454545454545454,0.729,40.0,0.004078796599060297,0.049804478883743286
P150_B35_L35_p0550_d40,d00,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,0.0,0.002779584378004074,0.049827512353658676
P150_B35_L35_p0550_d40,d00,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,-20.0,0.0032196224201470613,0.04981724172830582
P150_B35_L35_p0550_d40,d00,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,-40.0,0.004005528520792723,0.049992792308330536
P150_B35_L35_p0550_d40,d00,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,20.0,0.0030560598243027925,0.0498182512819767
P150_B35_L35_p0550_d40,d00,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,40.0,0.0038978508673608303,0.05000147596001625
P150_B35_L35_p0550_d40,d76,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,0.0,0.0026280453894287348,0.04982095956802368
P150_B35_L35_p0550_d40,d76,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,-20.0,0.0027826130390167236,0.04980987682938576
P150_B35_L35_p0550_d40,d76,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,-40.0,0.003299698233604431,0.04984649643301964
P150_B35_L35_p0550_d40,d76,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,20.0,0.002707519568502903,0.049810655415058136
P150_B35_L35_p0550_d40,d76,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,40.0,0.0033091590739786625,0.04984549060463905
P150_B35_L35_p0550_d40,d100,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,0.0,0.002807117998600006,0.04981895163655281
P150_B35_L35_p0550_d40,d100,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,-20.0,0.0029810494743287563,0.049807459115982056
P150_B35_L35_p0550_d40,d100,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,-40.0,0.0034861601889133453,0.04980047047138214
P150_B35_L35_p0550_d40,d100,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,20.0,0.002888749586418271,0.04980824515223503
P150_B35_L35_p0550_d40,d100,1.5,0.35,0.35,5.5,40.0,7.2727272727272725,0.729,40.0,0.0034951106645166874,0.04979671910405159
P150_B35_L35_p0550_d50,d00,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,0.0,0.0024585947394371033,0.04982709139585495
P150_B35_L35_p0550_d50,d00,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,-20.0,0.002475612796843052,0.04982153698801994
P150_B35_L35_p0550_d50,d00,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,-40.0,0.0029382372740656137,0.05000384896993637
P150_B35_L35_p0550_d50,d00,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,20.0,0.0023858211934566498,0.04982229694724083
P150_B35_L35_p0550_d50,d00,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,40.0,0.002900489140301943,0.049998581409454346
P150_B35_L35_p0550_d50,d76,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,0.0,0.0021718863863497972,0.04982106760144234
P150_B35_L35_p0550_d50,d76,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,-20.0,0.0023276570718735456,0.049813881516456604
P150_B35_L35_p0550_d50,d76,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,-40.0,0.0028890366666018963,0.04984856769442558
P150_B35_L35_p0550_d50,d76,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,20.0,0.0023151354398578405,0.04981407895684242
P150_B35_L35_p0550_d50,d76,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,40.0,0.0028563393279910088,0.049847640097141266
P150_B35_L35_p0550_d50,d100,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,0.0,0.002274228958413005,0.049819424748420715
P150_B35_L35_p0550_d50,d100,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,-20.0,0.002508583478629589,0.04981180652976036
P150_B35_L35_p0550_d50,d100,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,-40.0,0.003132060868665576,0.04979895427823067
P150_B35_L35_p0550_d50,d100,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,20.0,0.0024765064008533955,0.049812186509370804
P150_B35_L35_p0550_d50,d100,1.5,0.35,0.35,5.5,50.0,9.090909090909092,0.729,40.0,0.0030610677786171436,0.04980142042040825
P150_B35_L35_p0750_d20,d00,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,0.0,0.048486389219760895,0.04994813725352287
P150_B35_L35_p0750_d20,d00,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,-20.0,0.026119127869606018,0.049944762140512466
P150_B35_L35_p0750_d20,d00,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,-40.0,0.03174503520131111,0.04999978467822075
P150_B35_L35_p0750_d20,d00,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,20.0,0.02638821117579937,0.049945227801799774
P150_B35_L35_p0750_d20,d00,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,40.0,0.0325763113796711,0.049998655915260315
P150_B35_L35_p0750_d20,d76,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,0.0,0.011318163014948368,0.04994647204875946
P150_B35_L35_p0750_d20,d76,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,-20.0,0.008340236730873585,0.04994237795472145
P150_B35_L35_p0750_d20,d76,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,-40.0,0.01021078322082758,0.049957387149333954
P150_B35_L35_p0750_d20,d76,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,20.0,0.008359395898878574,0.049942497164011
P150_B35_L35_p0750_d20,d76,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,40.0,0.010343951173126698,0.049958422780036926
P150_B35_L35_p0750_d20,d100,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,0.0,0.0059652626514434814,0.049945998936891556
P150_B35_L35_p0750_d20,d100,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,-20.0,0.006035256665199995,0.04994172230362892
P150_B35_L35_p0750_d20,d100,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,-40.0,0.006091431248933077,0.04994293302297592
P150_B35_L35_p0750_d20,d100,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,20.0,0.006025138311088085,0.049941807985305786
P150_B35_L35_p0750_d20,d100,1.5,0.35,0.35,7.5,20.0,2.6666666666666665,0.729,40.0,0.0060475971549749374,0.04994485154747963
P150_B35_L35_p0750_d30,d00,1.5,0.35,0.35,7.5,30.0,4.0,0.729,0.0,0.009630061686038971,0.049906641244888306
P150_B35_L35_p0750_d30,d00,1.5,0.35,0.35,7.5,30.0,4.0,0.729,-20.0,0.011677058413624763,0.04989039897918701
P150_B35_L35_p0750_d30,d00,1.5,0.35,0.35,7.5,30.0,4.0,0.729,-40.0,0.014004787430167198,0.04999559372663498
P150_B35_L35_p0750_d30,d00,1.5,0.35,0.35,7.5,30.0,4.0,0.729,20.0,0.01225646585226059,0.0498884879052639
P150_B35_L35_p0750_d30,d00,1.5,0.35,0.35,7.5,30.0,4.0,0.729,40.0,0.014289441518485546,0.04999806731939316
P150_B35_L35_p0750_d30,d76,1.5,0.35,0.35,7.5,30.0,4.0,0.729,0.0,0.004630752839148045,0.04990318417549133
P150_B35_L35_p0750_d30,d76,1.5,0.35,0.35,7.5,30.0,4.0,0.729,-20.0,0.004996448755264282,0.049885574728250504
P150_B35_L35_p0750_d30,d76,1.5,0.35,0.35,7.5,30.0,4.0,0.729,-40.0,0.00583159364759922,0.049915965646505356
P150_B35_L35_p0750_d30,d76,1.5,0.35,0.35,7.5,30.0,4.0,0.729,20.0,0.00523225124925375,0.0498831681907177
P150_B35_L35_p0750_d30,d76,1.5,0.35,0.35,7.5,30.0,4.0,0.729,40.0,0.005911608226597309,0.049918100237846375
P150_B35_L35_p0750_d30,d100,1.5,0.35,0.35,7.5,30.0,4.0,0.729,0.0,0.004543915390968323,0.04990241676568985
P150_B35_L35_p0750_d30,d100,1.5,0.35,0.35,7.5,30.0,4.0,0.729,-20.0,0.004584817681461573,0.04988405480980873
P150_B35_L35_p0750_d30,d100,1.5,0.35,0.35,7.5,30.0,4.0,0.729,-40.0,0.004865642637014389,0.04989061877131462
P150_B35_L35_p0750_d30,d100,1.5,0.35,0.35,7.5,30.0,4.0,0.729,20.0,0.00478841457515955,0.049881864339113235
P150_B35_L35_p0750_d30,d100,1.5,0.35,0.35,7.5,30.0,4.0,0.729,40.0,0.00495554506778717,0.04989166557788849
P150_B35_L35_p0750_d40,d00,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,0.0,0.003972987644374371,0.04990134760737419
P150_B35_L35_p0750_d40,d00,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,-20.0,0.006149482913315296,0.04989700764417648
P150_B35_L35_p0750_d40,d00,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,-40.0,0.005967369303107262,0.05000048130750656
P150_B35_L35_p0750_d40,d00,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,20.0,0.006023184861987829,0.04989225044846535
P150_B35_L35_p0750_d40,d00,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,40.0,0.005744419060647488,0.049999743700027466
P150_B35_L35_p0750_d40,d76,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,0.0,0.003235807176679373,0.0498976930975914
P150_B35_L35_p0750_d40,d76,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,-20.0,0.0036554611288011074,0.04989280924201012
P150_B35_L35_p0750_d40,d76,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,-40.0,0.004011139739304781,0.04991207271814346
P150_B35_L35_p0750_d40,d76,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,20.0,0.0035950017627328634,0.049887269735336304
P150_B35_L35_p0750_d40,d76,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,40.0,0.003931502811610699,0.04991469532251358
P150_B35_L35_p0750_d40,d100,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,0.0,0.003475951962172985,0.0498967207968235
P150_B35_L35_p0750_d40,d100,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,-20.0,0.003663576440885663,0.04989089444279671
P150_B35_L35_p0750_d40,d100,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,-40.0,0.004110625945031643,0.04988447576761246
P150_B35_L35_p0750_d40,d100,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,20.0,0.0035950064193457365,0.049885716289281845
P150_B35_L35_p0750_d40,d100,1.5,0.35,0.35,7.5,40.0,5.333333333333333,0.729,40.0,0.0040603033266961575,0.04988853633403778
P150_B35_L35_p0750_d50,d00,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,0.0,0.0030476399697363377,0.04989480972290039
P150_B35_L35_p0750_d50,d00,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,-20.0,0.0037302658893167973,0.04987934231758118
P150_B35_L35_p0750_d50,d00,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,-40.0,0.004236373584717512,0.05000204220414162
P150_B35_L35_p0750_d50,d00,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,20.0,0.0036321759689599276,0.049880944192409515
P150_B35_L35_p0750_d50,d00,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,40.0,0.004107025917619467,0.050001613795757294
P150_B35_L35_p0750_d50,d76,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,0.0,0.002820611232891679,0.049891360104084015
P150_B35_L35_p0750_d50,d76,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,-20.0,0.0030006044544279575,0.04987309128046036
P150_B35_L35_p0750_d50,d76,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,-40.0,0.0035048306453973055,0.0499095618724823
P150_B35_L35_p0750_d50,d76,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,20.0,0.0029562467243522406,0.04987578094005585
P150_B35_L35_p0750_d50,d76,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,40.0,0.003462099703028798,0.049907613545656204
P150_B35_L35_p0750_d50,d100,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,0.0,0.0030584316700696945,0.049890272319316864
P150_B35_L35_p0750_d50,d100,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,-20.0,0.003171029733493924,0.04987158626317978
P150_B35_L35_p0750_d50,d100,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,-40.0,0.0037160092033445835,0.04987958446145058
P150_B35_L35_p0750_d50,d100,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,20.0,0.0031262561678886414,0.04987448826432228
P150_B35_L35_p0750_d50,d100,1.5,0.35,0.35,7.5,50.0,6.666666666666667,0.729,40.0,0.003674901556223631,0.049878496676683426
P150_B35_L35_p1100_d20,d00,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,0.0,0.022236434742808342,0.04996778443455696
P150_B35_L35_p1100_d20,d00,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,-20.0,0.050433382391929626,0.049959346652030945
P150_B35_L35_p1100_d20,d00,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,-40.0,0.04998326674103737,0.049999866634607315
P150_B35_L35_p1100_d20,d00,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,20.0,0.050110653042793274,0.04996015876531601
P150_B35_L35_p1100_d20,d00,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,40.0,0.04670069366693497,0.05000080168247223
P150_B35_L35_p1100_d20,d76,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,0.0,0.009733661077916622,0.049966584891080856
P150_B35_L35_p1100_d20,d76,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,-20.0,0.015138572081923485,0.049957796931266785
P150_B35_L35_p1100_d20,d76,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,-40.0,0.015383201651275158,0.04997014254331589
P150_B35_L35_p1100_d20,d76,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,20.0,0.014956471510231495,0.04995858296751976
P150_B35_L35_p1100_d20,d76,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,40.0,0.01475155632942915,0.04996929690241814
P150_B35_L35_p1100_d20,d100,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,0.0,0.007107487414032221,0.049966100603342056
P150_B35_L35_p1100_d20,d100,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,-20.0,0.007119492627680302,0.04995717853307724
P150_B35_L35_p1100_d20,d100,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,-40.0,0.006994795519858599,0.049961090087890625
P150_B35_L35_p1100_d20,d100,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,20.0,0.0070824576541781425,0.04995787888765335
P150_B35_L35_p1100_d20,d100,1.5,0.35,0.35,11.0,20.0,1.8181818181818181,0.729,40.0,0.0070153591223061085,0.04995948076248169
P150_B35_L35_p1100_d30,d00,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,0.0,0.04692072048783302,0.04993683844804764
P150_B35_L35_p1100_d30,d00,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,-20.0,0.02652726322412491,0.049933698028326035
P150_B35_L35_p1100_d30,d00,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,-40.0,0.03125179931521416,0.049999773502349854
P150_B35_L35_p1100_d30,d00,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,20.0,0.024310000240802765,0.04993348568677902
P150_B35_L35_p1100_d30,d00,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,40.0,0.02676198072731495,0.050001680850982666
P150_B35_L35_p1100_d30,d76,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,0.0,0.011142425239086151,0.04993481934070587
P150_B35_L35_p1100_d30,d76,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,-20.0,0.008442294783890247,0.04993067681789398
P150_B35_L35_p1100_d30,d76,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,-40.0,0.010141204111278057,0.049946319311857224
P150_B35_L35_p1100_d30,d76,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,20.0,0.007822137326002121,0.049930550158023834
P150_B35_L35_p1100_d30,d76,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,40.0,0.009099640883505344,0.04995008930563927
P150_B35_L35_p1100_d30,d100,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,0.0,0.00591606879606843,0.04993386194109917
P150_B35_L35_p1100_d30,d100,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,-20.0,0.006045032292604446,0.049929749220609665
P150_B35_L35_p1100_d30,d100,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,-40.0,0.0060846987180411816,0.0499291867017746
P150_B35_L35_p1100_d30,d100,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,20.0,0.0057161720469594,0.04992970824241638
P150_B35_L35_p1100_d30,d100,1.5,0.35,0.35,11.0,30.0,2.727272727272727,0.729,40.0,0.005825283005833626,0.049933504313230515
P150_B35_L35_p1100_d40,d00,1.5,0.35,0.35,11.0,40.0,3.6363636363636362,0.729,0.0,0.016107283532619476,0.049943707883358
P150_B35_L35_p1100_d40,d00,1.5,0.35,0.35,11.0,40.0,3.6363636363636362,0.729,-20.0,0.014746773056685925,0.04993880167603493
P150_B35_L35_p1100_d40,d00,1.5,0.35,0.35,11.0,40.0,3.6363636363636362,0.729,-40.0,0.017016151919960976,0.04999558627605438
