tag,material,power,bulge,pitch,depth,aspect,theta,rho,control
P035_B25_p0375_d20,glossy,0.35,0.25,3.75,20.0,5.333333333333333,40.0,0.00013245439913589507,0.04976517707109451
P035_B25_p0375_d20,fresnel,0.35,0.25,3.75,20.0,5.333333333333333,0.0,0.0027888575568795204,0.04979671537876129
P035_B25_p0375_d20,fresnel,0.35,0.25,3.75,20.0,5.333333333333333,-20.0,0.0029172098729759455,0.049784205853939056
P035_B25_p0375_d20,fresnel,0.35,0.25,3.75,20.0,5.333333333333333,-40.0,0.003476651618257165,0.04983886331319809
P035_B25_p0375_d20,fresnel,0.35,0.25,3.75,20.0,5.333333333333333,20.0,0.002921565668657422,0.049785204231739044
P035_B25_p0375_d20,fresnel,0.35,0.25,3.75,20.0,5.333333333333333,40.0,0.003523901803418994,0.0498369075357914
P035_B25_p0375_d30,glossy,0.35,0.25,3.75,30.0,8.0,0.0,8.178992720786482e-05,0.04964182525873184
P035_B25_p0375_d30,glossy,0.35,0.25,3.75,30.0,8.0,-20.0,7.787189679220319e-05,0.0496082678437233
P035_B25_p0375_d30,glossy,0.35,0.25,3.75,30.0,8.0,-40.0,9.556926670484245e-05,0.049607664346694946
P035_B25_p0375_d30,glossy,0.35,0.25,3.75,30.0,8.0,20.0,7.805773202562705e-05,0.04961860552430153
P035_B25_p0375_d30,glossy,0.35,0.25,3.75,30.0,8.0,40.0,9.604512160876766e-05,0.0496145598590374
P035_B25_p0375_d30,fresnel,0.35,0.25,3.75,30.0,8.0,0.0,0.0020410087890923023,0.04966674745082855
P035_B25_p0375_d30,fresnel,0.35,0.25,3.75,30.0,8.0,-20.0,0.0021450750064104795,0.04963764548301697
P035_B25_p0375_d30,fresnel,0.35,0.25,3.75,30.0,8.0,-40.0,0.002880200045183301,0.049723997712135315
P035_B25_p0375_d30,fresnel,0.35,0.25,3.75,30.0,8.0,20.0,0.002160809701308608,0.04964705929160118
P035_B25_p0375_d30,fresnel,0.35,0.25,3.75,30.0,8.0,40.0,0.002914214041084051,0.049734119325876236
P035_B25_p0375_d40,glossy,0.35,0.25,3.75,40.0,10.666666666666666,0.0,7.859165634727105e-05,0.049648042768239975
P035_B25_p0375_d40,glossy,0.35,0.25,3.75,40.0,10.666666666666666,-20.0,7.270042988238856e-05,0.04962492734193802
P035_B25_p0375_d40,glossy,0.35,0.25,3.75,40.0,10.666666666666666,-40.0,8.413333853241056e-05,0.04962095245718956
P035_B25_p0375_d40,glossy,0.35,0.25,3.75,40.0,10.666666666666666,20.0,7.17111979611218e-05,0.049615152180194855
P035_B25_p0375_d40,glossy,0.35,0.25,3.75,40.0,10.666666666666666,40.0,8.348492701770738e-05,0.04962729290127754
P035_B25_p0375_d40,fresnel,0.35,0.25,3.75,40.0,10.666666666666666,0.0,0.001638089306652546,0.049671970307826996
P035_B25_p0375_d40,fresnel,0.35,0.25,3.75,40.0,10.666666666666666,-20.0,0.001830168766900897,0.049652256071567535
P035_B25_p0375_d40,fresnel,0.35,0.25,3.75,40.0,10.666666666666666,-40.0,0.0025476268492639065,0.04973284900188446
P035_B25_p0375_d40,fresnel,0.35,0.25,3.75,40.0,10.666666666666666,20.0,0.0018104113405570388,0.04964293912053108
P035_B25_p0375_d40,fresnel,0.35,0.25,3.75,40.0,10.666666666666666,40.0,0.002560308435931802,0.049739740788936615
P035_B25_p0375_d50,glossy,0.35,0.25,3.75,50.0,13.333333333333334,0.0,7.95926243881695e-05,0.04964536428451538
P035_B25_p0375_d50,glossy,0.35,0.25,3.75,50.0,13.333333333333334,-20.0,7.227396417874843e-05,0.049618881195783615
P035_B25_p0375_d50,glossy,0.35,0.25,3.75,50.0,13.333333333333334,-40.0,8.329186675837263e-05,0.04961787164211273
P035_B25_p0375_d50,glossy,0.35,0.25,3.75,50.0,13.333333333333334,20.0,7.144435221562162e-05,0.0496184378862381
P035_B25_p0375_d50,glossy,0.35,0.25,3.75,50.0,13.333333333333334,40.0,8.26635878183879e-05,0.04961644113063812
P035_B25_p0375_d50,fresnel,0.35,0.25,3.75,50.0,13.333333333333334,0.0,0.0014281555777415633,0.04967057332396507
P035_B25_p0375_d50,fresnel,0.35,0.25,3.75,50.0,13.333333333333334,-20.0,0.0016706585884094238,0.04964696988463402
P035_B25_p0375_d50,fresnel,0.35,0.25,3.75,50.0,13.333333333333334,-40.0,0.00243932637386024,0.04972472041845322
P035_B25_p0375_d50,fresnel,0.35,0.25,3.75,50.0,13.333333333333334,20.0,0.0016376256244257092,0.049646686762571335
P035_B25_p0375_d50,fresnel,0.35,0.25,3.75,50.0,13.333333333333334,40.0,0.0024490959476679564,0.049726832658052444
P035_B25_p0550_d20,glossy,0.35,0.25,5.5,20.0,3.6363636363636362,0.0,8.842626994010061e-05,0.04989498108625412
P035_B25_p0550_d20,glossy,0.35,0.25,5.5,20.0,3.6363636363636362,-20.0,0.00010229735198663548,0.049891725182533264
P035_B25_p0550_d20,glossy,0.35,0.25,5.5,20.0,3.6363636363636362,-40.0,0.0003200132923666388,0.04988604784011841
P035_B25_p0550_d20,glossy,0.35,0.25,5.5,20.0,3.6363636363636362,20.0,0.00010154233314096928,0.049890756607055664
P035_B25_p0550_d20,glossy,0.35,0.25,5.5,20.0,3.6363636363636362,40.0,0.0003165577363688499,0.04988027364015579
P035_B25_p0550_d20,fresnel,0.35,0.25,5.5,20.0,3.6363636363636362,0.0,0.003929010592401028,0.04990154132246971
P035_B25_p0550_d20,fresnel,0.35,0.25,5.5,20.0,3.6363636363636362,-20.0,0.004234106279909611,0.04989975318312645
P035_B25_p0550_d20,fresnel,0.35,0.25,5.5,20.0,3.6363636363636362,-40.0,0.004509343765676022,0.04992044344544411
P035_B25_p0550_d20,fresnel,0.35,0.25,5.5,20.0,3.6363636363636362,20.0,0.0042506493628025055,0.04989910125732422
P035_B25_p0550_d20,fresnel,0.35,0.25,5.5,20.0,3.6363636363636362,40.0,0.004521391354501247,0.049915045499801636
P035_B25_p0550_d30,glossy,0.35,0.25,5.5,30.0,5.454545454545454,0.0,6.480704905698076e-05,0.04983515664935112
P035_B25_p0550_d30,glossy,0.35,0.25,5.5,30.0,5.454545454545454,-20.0,6.560116889886558e-05,0.049830563366413116
P035_B25_p0550_d30,glossy,0.35,0.25,5.5,30.0,5.454545454545454,-40.0,0.00010933938028756529,0.049819573760032654
P035_B25_p0550_d30,glossy,0.35,0.25,5.5,30.0,5.454545454545454,20.0,6.553169805556536e-05,0.049830272793769836
P035_B25_p0550_d30,glossy,0.35,0.25,5.5,30.0,5.454545454545454,40.0,0.00010580223170109093,0.04981856048107147
P035_B25_p0550_d30,fresnel,0.35,0.25,5.5,30.0,5.454545454545454,0.0,0.0027511350344866514,0.049846358597278595
P035_B25_p0550_d30,fresnel,0.35,0.25,5.5,30.0,5.454545454545454,-20.0,0.0028723629657179117,0.049843721091747284
P035_B25_p0550_d30,fresnel,0.35,0.25,5.5,30.0,5.454545454545454,-40.0,0.0034248321317136288,0.04987272992730141
P035_B25_p0550_d30,fresnel,0.35,0.25,5.5,30.0,5.454545454545454,20.0,0.002836408792063594,0.04984293505549431
P035_B25_p0550_d30,fresnel,0.35,0.25,5.5,30.0,5.454545454545454,40.0,0.003342015901580453,0.04987330362200737
P035_B25_p0550_d40,glossy,0.35,0.25,5.5,40.0,7.2727272727272725,0.0,5.6700766435824335e-05,0.04983947426080704
P035_B25_p0550_d40,glossy,0.35,0.25,5.5,40.0,7.2727272727272725,-20.0,5.467370283440687e-05,0.049824319779872894
P035_B25_p0550_d40,glossy,0.35,0.25,5.5,40.0,7.2727272727272725,-40.0,7.665358862141147e-05,0.049822259694337845
P035_B25_p0550_d40,glossy,0.35,0.25,5.5,40.0,7.2727272727272725,20.0,5.280081313685514e-05,0.04982666298747063
P035_B25_p0550_d40,glossy,0.35,0.25,5.5,40.0,7.2727272727272725,40.0,7.54031352698803e-05,0.04981624335050583
P035_B25_p0550_d40,fresnel,0.35,0.25,5.5,40.0,7.2727272727272725,0.0,0.0021869598422199488,0.049850381910800934
P035_B25_p0550_d40,fresnel,0.35,0.25,5.5,40.0,7.2727272727272725,-20.0,0.002323124324902892,0.04983728006482124
P035_B25_p0550_d40,fresnel,0.35,0.25,5.5,40.0,7.2727272727272725,-40.0,0.002870720811188221,0.04987214133143425
P035_B25_p0550_d40,fresnel,0.35,0.25,5.5,40.0,7.2727272727272725,20.0,0.0022660507820546627,0.049839507788419724
P035_B25_p0550_d40,fresnel,0.35,0.25,5.5,40.0,7.2727272727272725,40.0,0.0028801872394979,0.04987026005983353
P035_B25_p0550_d50,glossy,0.35,0.25,5.5,50.0,9.090909090909092,0.0,5.5535638239234686e-05,0.04982960969209671
P035_B25_p0550_d50,glossy,0.35,0.25,5.5,50.0,9.090909090909092,-20.0,5.0712063966784626e-05,0.049828264862298965
P035_B25_p0550_d50,glossy,0.35,0.25,5.5,50.0,9.090909090909092,-40.0,6.634980672970414e-05,0.04981689155101776
P035_B25_p0550_d50,glossy,0.35,0.25,5.5,50.0,9.090909090909092,20.0,4.9724818381946534e-05,0.04982936382293701
P035_B25_p0550_d50,glossy,0.35,0.25,5.5,50.0,9.090909090909092,40.0,6.394409138010815e-05,0.04982272535562515
P035_B25_p0550_d50,fresnel,0.35,0.25,5.5,50.0,9.090909090909092,0.0,0.0018329678568989038,0.04984170198440552
P035_B25_p0550_d50,fresnel,0.35,0.25,5.5,50.0,9.090909090909092,-20.0,0.001995265716686845,0.04984064772725105
P035_B25_p0550_d50,fresnel,0.35,0.25,5.5,50.0,9.090909090909092,-40.0,0.0026592824142426252,0.04987106844782829
P035_B25_p0550_d50,fresnel,0.35,0.25,5.5,50.0,9.090909090909092,20.0,0.0019913730211555958,0.04984135180711746
P035_B25_p0550_d50,fresnel,0.35,0.25,5.5,50.0,9.090909090909092,40.0,0.0025748517364263535,0.04987620934844017
P035_B25_p0750_d20,glossy,0.35,0.25,7.5,20.0,2.6666666666666665,0.0,0.0001306472549913451,0.049954116344451904
P035_B25_p0750_d20,glossy,0.35,0.25,7.5,20.0,2.6666666666666665,-20.0,0.00023141896235756576,0.04995159059762955
P035_B25_p0750_d20,glossy,0.35,0.25,7.5,20.0,2.6666666666666665,-40.0,0.001136312261223793,0.049952976405620575
P035_B25_p0750_d20,glossy,0.35,0.25,7.5,20.0,2.6666666666666665,20.0,0.0002273561549372971,0.049951113760471344
P035_B25_p0750_d20,glossy,0.35,0.25,7.5,20.0,2.6666666666666665,40.0,0.0010913301957771182,0.049953997135162354
P035_B25_p0750_d20,fresnel,0.35,0.25,7.5,20.0,2.6666666666666665,0.0,0.0057196952402591705,0.0499575138092041
P035_B25_p0750_d20,fresnel,0.35,0.25,7.5,20.0,2.6666666666666665,-20.0,0.006158435717225075,0.04995538666844368
P035_B25_p0750_d20,fresnel,0.35,0.25,7.5,20.0,2.6666666666666665,-40.0,0.007583239581435919,0.04996686801314354
P035_B25_p0750_d20,fresnel,0.35,0.25,7.5,20.0,2.6666666666666665,20.0,0.006107048597186804,0.049955010414123535
P035_B25_p0750_d20,fresnel,0.35,0.25,7.5,20.0,2.6666666666666665,40.0,0.007589186076074839,0.049967337399721146
P035_B25_p0750_d30,glossy,0.35,0.25,7.5,30.0,4.0,0.0,6.719025259371847e-05,0.0499085932970047
P035_B25_p0750_d30,glossy,0.35,0.25,7.5,30.0,4.0,-20.0,7.97641696408391e-05,0.04990359768271446
P035_B25_p0750_d30,glossy,0.35,0.25,7.5,30.0,4.0,-40.0,0.0002251880505355075,0.04990450292825699
P035_B25_p0750_d30,glossy,0.35,0.25,7.5,30.0,4.0,20.0,8.493877248838544e-05,0.049905356019735336
P035_B25_p0750_d30,glossy,0.35,0.25,7.5,30.0,4.0,40.0,0.00023617346596438438,0.04990372061729431
P035_B25_p0750_d30,fresnel,0.35,0.25,7.5,30.0,4.0,0.0,0.0035935749765485525,0.049915313720703125
P035_B25_p0750_d30,fresnel,0.35,0.25,7.5,30.0,4.0,-20.0,0.003864469239488244,0.04991091787815094
P035_B25_p0750_d30,fresnel,0.35,0.25,7.5,30.0,4.0,-40.0,0.004174477886408567,0.049932658672332764
P035_B25_p0750_d30,fresnel,0.35,0.25,7.5,30.0,4.0,20.0,0.004015388898551464,0.04991240054368973
P035_B25_p0750_d30,fresnel,0.35,0.25,7.5,30.0,4.0,40.0,0.004210624378174543,0.04993199184536934
P035_B25_p0750_d40,glossy,0.35,0.25,7.5,40.0,5.333333333333333,0.0,5.245839565759525e-05,0.04990745708346367
P035_B25_p0750_d40,glossy,0.35,0.25,7.5,40.0,5.333333333333333,-20.0,5.40728542546276e-05,0.04990725964307785
P035_B25_p0750_d40,glossy,0.35,0.25,7.5,40.0,5.333333333333333,-40.0,9.882668382488191e-05,0.04990389198064804
P035_B25_p0750_d40,glossy,0.35,0.25,7.5,40.0,5.333333333333333,20.0,5.1904822612414137e-05,0.04990707337856293
P035_B25_p0750_d40,glossy,0.35,0.25,7.5,40.0,5.333333333333333,40.0,9.77746894932352e-05,0.04990630969405174
P035_B25_p0750_d40,fresnel,0.35,0.25,7.5,40.0,5.333333333333333,0.0,0.0027010615449398756,0.049914076924324036
P035_B25_p0750_d40,fresnel,0.35,0.25,7.5,40.0,5.333333333333333,-20.0,0.0029233484528958797,0.04991430789232254
P035_B25_p0750_d40,fresnel,0.35,0.25,7.5,40.0,5.333333333333333,-40.0,0.0033591242972761393,0.049932774156332016
P035_B25_p0750_d40,fresnel,0.35,0.25,7.5,40.0,5.333333333333333,20.0,0.0028385003097355366,0.049913857132196426
P035_B25_p0750_d40,fresnel,0.35,0.25,7.5,40.0,5.333333333333333,40.0,0.0033429486211389303,0.04993458464741707
P035_B25_p0750_d50,glossy,0.35,0.25,7.5,50.0,6.666666666666667,0.0,4.6188506530597806e-05,0.049906082451343536
P035_B25_p0750_d50,glossy,0.35,0.25,7.5,50.0,6.666666666666667,-20.0,4.570429882733151e-05,0.04989209771156311
P035_B25_p0750_d50,glossy,0.35,0.25,7.5,50.0,6.666666666666667,-40.0,7.20493117114529e-05,0.0498957522213459
P035_B25_p0750_d50,glossy,0.35,0.25,7.5,50.0,6.666666666666667,20.0,4.458913826965727e-05,0.049890466034412384
P035_B25_p0750_d50,glossy,0.35,0.25,7.5,50.0,6.666666666666667,40.0,7.025144441286102e-05,0.049895163625478745
P035_B25_p0750_d50,fresnel,0.35,0.25,7.5,50.0,6.666666666666667,0.0,0.0023339949548244476,0.04991256445646286
P035_B25_p0750_d50,fresnel,0.35,0.25,7.5,50.0,6.666666666666667,-20.0,0.0024506428744643927,0.049899209290742874
P035_B25_p0750_d50,fresnel,0.35,0.25,7.5,50.0,6.666666666666667,-40.0,0.0029846993274986744,0.04992735758423805
P035_B25_p0750_d50,fresnel,0.35,0.25,7.5,50.0,6.666666666666667,20.0,0.0024289810098707676,0.04989831894636154
P035_B25_p0750_d50,fresnel,0.35,0.25,7.5,50.0,6.666666666666667,40.0,0.0029440904036164284,0.04992636293172836
P035_B25_p1100_d20,glossy,0.35,0.25,11.0,20.0,1.8181818181818181,0.0,0.0006990344845689833,0.0499701052904129
P035_B25_p1100_d20,glossy,0.35,0.25,11.0,20.0,1.8181818181818181,-20.0,0.0013907508691772819,0.04996679723262787
P035_B25_p1100_d20,glossy,0.35,0.25,11.0,20.0,1.8181818181818181,-40.0,0.0025631836615502834,0.049969032406806946
P035_B25_p1100_d20,glossy,0.35,0.25,11.0,20.0,1.8181818181818181,20.0,0.0013772568199783564,0.049967169761657715
P035_B25_p1100_d20,glossy,0.35,0.25,11.0,20.0,1.8181818181818181,40.0,0.0026548344176262617,0.0499681793153286
P035_B25_p1100_d20,fresnel,0.35,0.25,11.0,20.0,1.8181818181818181,0.0,0.015551713295280933,0.049972161650657654
P035_B25_p1100_d20,fresnel,0.35,0.25,11.0,20.0,1.8181818181818181,-20.0,0.01103206630796194,0.04996922239661217
P035_B25_p1100_d20,fresnel,0.35,0.25,11.0,20.0,1.8181818181818181,-40.0,0.012027163989841938,0.04997764527797699
P035_B25_p1100_d20,fresnel,0.35,0.25,11.0,20.0,1.8181818181818181,20.0,0.010703523643314838,0.049969591200351715
P035_B25_p1100_d20,fresnel,0.35,0.25,11.0,20.0,1.8181818181818181,40.0,0.011862969025969505,0.049977660179138184
P035_B25_p1100_d30,glossy,0.35,0.25,11.0,30.0,2.727272727272727,0.0,0.00012584810610860586,0.04994649440050125
P035_B25_p1100_d30,glossy,0.35,0.25,11.0,30.0,2.727272727272727,-20.0,0.00023133997456170619,0.04994712397456169
P035_B25_p1100_d30,glossy,0.35,0.25,11.0,30.0,2.727272727272727,-40.0,0.0011557444231584668,0.04994208365678787
P035_B25_p1100_d30,glossy,0.35,0.25,11.0,30.0,2.727272727272727,20.0,0.00020880829833913594,0.04994985833764076
P035_B25_p1100_d30,glossy,0.35,0.25,11.0,30.0,2.727272727272727,40.0,0.0011294446885585785,0.049943506717681885
P035_B25_p1100_d30,fresnel,0.35,0.25,11.0,30.0,2.727272727272727,0.0,0.005705500021576881,0.04995031654834747
P035_B25_p1100_d30,fresnel,0.35,0.25,11.0,30.0,2.727272727272727,-20.0,0.006224859040230513,0.04995104670524597
P035_B25_p1100_d30,fresnel,0.35,0.25,11.0,30.0,2.727272727272727,-40.0,0.007671973668038845,0.0499594509601593
P035_B25_p1100_d30,fresnel,0.35,0.25,11.0,30.0,2.727272727272727,20.0,0.005790781229734421,0.04995355382561684
P035_B25_p1100_d30,fresnel,0.35,0.25,11.0,30.0,2.727272727272727,40.0,0.007321842480450869,0.0499601773917675
P035_B25_p1100_d40,glossy,0.35,0.25,11.0,40.0,3.6363636363636362,0.0,7.130807352950796e-05,0.04995333403348923
P035_B25_p1100_d40,glossy,0.35,0.25,11.0,40.0,3.6363636363636362,-20.0,9.399301779922098e-05,0.04995132237672806
P035_B25_p1100_d40,glossy,0.35,0.25,11.0,40.0,3.6363636363636362,-40.0,0.00035384349757805467,0.04994847625494003
P035_B25_p1100_d40,glossy,0.35,0.25,11.0,40.0,3.6363636363636362,20.0,9.898041753331199e-05,0.04995178431272507
P035_B25_p1100_d40,glossy,0.35,0.25,11.0,40.0,3.6363636363636362,40.0,0.00037630661972798407,0.04994923248887062
P035_B25_p1100_d40,fresnel,0.35,0.25,11.0,40.0,3.6363636363636362,0.0,0.0042302426882088184,0.04995641112327576
P035_B25_p1100_d40,fresnel,0.35,0.25,11.0,40.0,3.6363636363636362,-20.0,0.004542198497802019,0.04995450749993324
P035_B25_p1100_d40,fresnel,0.35,0.25,11.0,40.0,3.6363636363636362,-40.0,0.004767487291246653,0.04996331036090851
P035_B25_p1100_d40,fresnel,0.35,0.25,11.0,40.0,3.6363636363636362,20.0,0.0046623628586530685,0.04995543137192726
P035_B25_p1100_d40,fresnel,0.35,0.25,11.0,40.0,3.6363636363636362,40.0,0.004799519665539265,0.04996294155716896
P035_B25_p1100_d50,glossy,0.35,0.25,11.0,50.0,4.545454545454546,0.0,5.269018583931029e-05,0.04995627701282501
P035_B25_p1100_d50,glossy,0.35,0.25,11.0,50.0,4.545454545454546,-20.0,6.227583071449772e-05,0.04995279386639595
P035_B25_p1100_d50,glossy,0.35,0.25,11.0,50.0,4.545454545454546,-40.0,0.0001429646508768201,0.0499517060816288
P035_B25_p1100_d50,glossy,0.35,0.25,11.0,50.0,4.545454545454546,20.0,6.116403528722003e-05,0.049951452761888504
P035_B25_p1100_d50,glossy,0.35,0.25,11.0,50.0,4.545454545454546,40.0,0.00014551695494446903,0.049951910972595215
P035_B25_p1100_d50,fresnel,0.35,0.25,11.0,50.0,4.545454545454546,0.0,0.0033130485098809004,0.049959152936935425
P035_B25_p1100_d50,fresnel,0.35,0.25,11.0,50.0,4.545454545454546,-20.0,0.0034135913010686636,0.049956124275922775
P035_B25_p1100_d50,fresnel,0.35,0.25,11.0,50.0,4.545454545454546,-40.0,0.0037522627972066402,0.049965668469667435
P035_B25_p1100_d50,fresnel,0.35,0.25,11.0,50.0,4.545454545454546,20.0,0.0033871368505060673,0.04995521157979965
P035_B25_p1100_d50,fresnel,0.35,0.25,11.0,50.0,4.545454545454546,40.0,0.0037647150456905365,0.04996591433882713
P035_B50_p0375_d20,glossy,0.35,0.5,3.75,20.0,5.333333333333333,0.0,9.170568228000775e-05,0.04978206753730774
P035_B50_p0375_d20,glossy,0.35,0.5,3.75,20.0,5.333333333333333,-20.0,9.901965677272528e-05,0.04976727068424225
P035_B50_p0375_d20,glossy,0.35,0.5,3.75,20.0,5.333333333333333,-40.0,0.00015136330330278724,0.049768995493650436
P035_B50_p0375_d20,glossy,0.35,0.5,3.75,20.0,5.333333333333333,20.0,9.769926691660658e-05,0.04976894333958626
P035_B50_p0375_d20,glossy,0.35,0.5,3.75,20.0,5.333333333333333,40.0,0.00015094623086042702,0.0497652031481266
P035_B50_p0375_d20,fresnel,0.35,0.5,3.75,20.0,5.333333333333333,0.0,0.003031214000657201,0.04979671537876129
P035_B50_p0375_d20,fresnel,0.35,0.5,3.75,20.0,5.333333333333333,-20.0,0.0031640350352972746,0.04978400096297264
P035_B50_p0375_d20,fresnel,0.35,0.5,3.75,20.0,5.333333333333333,-40.0,0.0037197114434093237,0.04983886331319809
P035_B50_p0375_d20,fresnel,0.35,0.5,3.75,20.0,5.333333333333333,20.0,0.003183528548106551,0.049785204231739044
P035_B50_p0375_d20,fresnel,0.35,0.5,3.75,20.0,5.333333333333333,40.0,0.0037518322933465242,0.04983702301979065
P035_B50_p0375_d30,glossy,0.35,0.5,3.75,30.0,8.0,0.0,8.263401832664385e-05,0.049641627818346024
P035_B50_p0375_d30,glossy,0.35,0.5,3.75,30.0,8.0,-20.0,7.976592314662412e-05,0.04960848018527031
P035_B50_p0375_d30,glossy,0.35,0.5,3.75,30.0,8.0,-40.0,0.00010164149716729298,0.049607664346694946
P035_B50_p0375_d30,glossy,0.35,0.5,3.75,30.0,8.0,20.0,7.992079190444201e-05,0.049618400633335114
P035_B50_p0375_d30,glossy,0.35,0.5,3.75,30.0,8.0,40.0,0.00010052911966340616,0.049614813178777695
P035_B50_p0375_d30,fresnel,0.35,0.5,3.75,30.0,8.0,0.0,0.002187035046517849,0.049666546285152435
P035_B50_p0375_d30,fresnel,0.35,0.5,3.75,30.0,8.0,-20.0,0.002267872914671898,0.049637846648693085
P035_B50_p0375_d30,fresnel,0.35,0.5,3.75,30.0,8.0,-40.0,0.002974864561110735,0.049723997712135315
P035_B50_p0375_d30,fresnel,0.35,0.5,3.75,30.0,8.0,20.0,0.0023031849414110184,0.049646854400634766
P035_B50_p0375_d30,fresnel,0.35,0.5,3.75,30.0,8.0,40.0,0.0029682652093470097,0.04973437264561653
P035_B50_p0375_d40,glossy,0.35,0.5,3.75,40.0,10.666666666666666,0.0,7.88798788562417e-05,0.04964824020862579
P035_B50_p0375_d40,glossy,0.35,0.5,3.75,40.0,10.666666666666666,-20.0,7.408425881294534e-05,0.04962492734193802
P035_B50_p0375_d40,glossy,0.35,0.5,3.75,40.0,10.666666666666666,-40.0,8.696073200553656e-05,0.04962094873189926
P035_B50_p0375_d40,glossy,0.35,0.5,3.75,40.0,10.666666666666666,20.0,7.315630500670522e-05,0.04961494728922844
P035_B50_p0375_d40,glossy,0.35,0.5,3.75,40.0,10.666666666666666,40.0,8.577479457017034e-05,0.04962731897830963
P035_B50_p0375_d40,fresnel,0.35,0.5,3.75,40.0,10.666666666666666,0.0,0.0017503619892522693,0.049672167748212814
P035_B50_p0375_d40,fresnel,0.35,0.5,3.75,40.0,10.666666666666666,-20.0,0.0019284457666799426,0.049652256071567535
P035_B50_p0375_d40,fresnel,0.35,0.5,3.75,40.0,10.666666666666666,-40.0,0.0026154855731874704,0.04973284900188446
P035_B50_p0375_d40,fresnel,0.35,0.5,3.75,40.0,10.666666666666666,20.0,0.0018910643411800265,0.04964273422956467
P035_B50_p0375_d40,fresnel,0.35,0.5,3.75,40.0,10.666666666666666,40.0,0.0026217433623969555,0.04973985254764557
P035_B50_p0375_d50,glossy,0.35,0.5,3.75,50.0,13.333333333333334,0.0,8.032783080125228e-05,0.04964536428451538
P035_B50_p0375_d50,glossy,0.35,0.5,3.75,50.0,13.333333333333334,-20.0,7.278480916284025e-05,0.049618881195783615
P035_B50_p0375_d50,glossy,0.35,0.5,3.75,50.0,13.333333333333334,-40.0,8.429141598753631e-05,0.04961787164211273
P035_B50_p0375_d50,glossy,0.35,0.5,3.75,50.0,13.333333333333334,20.0,7.203247514553368e-05,0.0496184378862381
P035_B50_p0375_d50,glossy,0.35,0.5,3.75,50.0,13.333333333333334,40.0,8.46848197397776e-05,0.04961644113063812
P035_B50_p0375_d50,fresnel,0.35,0.5,3.75,50.0,13.333333333333334,0.0,0.001527999876998365,0.04967057332396507
P035_B50_p0375_d50,fresnel,0.35,0.5,3.75,50.0,13.333333333333334,-20.0,0.0017324956133961678,0.04964696988463402
P035_B50_p0375_d50,fresnel,0.35,0.5,3.75,50.0,13.333333333333334,-40.0,0.002507214667275548,0.04972472041845322
P035_B50_p0375_d50,fresnel,0.35,0.5,3.75,50.0,13.333333333333334,20.0,0.001705098315142095,0.049646686762571335
P035_B50_p0375_d50,fresnel,0.35,0.5,3.75,50.0,13.333333333333334,40.0,0.002525629010051489,0.049726832658052444
P035_B50_p0550_d20,glossy,0.35,0.5,5.5,20.0,3.6363636363636362,0.0,9.59219760261476e-05,0.04989498108625412
P035_B50_p0550_d20,glossy,0.35,0.5,5.5,20.0,3.6363636363636362,-20.0,0.00012111115211155266,0.049891725182533264
P035_B50_p0550_d20,glossy,0.35,0.5,5.5,20.0,3.6363636363636362,-40.0,0.0004702568694483489,0.04988604784011841
P035_B50_p0550_d20,glossy,0.35,0.5,5.5,20.0,3.6363636363636362,20.0,0.00012024958414258435,0.049890756607055664
P035_B50_p0550_d20,glossy,0.35,0.5,5.5,20.0,3.6363636363636362,40.0,0.0004597782390192151,0.04988027364015579
P035_B50_p0550_d20,fresnel,0.35,0.5,5.5,20.0,3.6363636363636362,0.0,0.004365735687315464,0.04990154132246971
P035_B50_p0550_d20,fresnel,0.35,0.5,5.5,20.0,3.6363636363636362,-20.0,0.004813665524125099,0.04989975318312645
P035_B50_p0550_d20,fresnel,0.35,0.5,5.5,20.0,3.6363636363636362,-40.0,0.005049870349466801,0.04992044344544411
P035_B50_p0550_d20,fresnel,0.35,0.5,5.5,20.0,3.6363636363636362,20.0,0.004843904171139002,0.04989910125732422
P035_B50_p0550_d20,fresnel,0.35,0.5,5.5,20.0,3.6363636363636362,40.0,0.005065080244094133,0.049915045499801636
P035_B50_p0550_d30,glossy,0.35,0.5,5.5,30.0,5.454545454545454,0.0,6.711836613249034e-05,0.04983515664935112
P035_B50_p0550_d30,glossy,0.35,0.5,5.5,30.0,5.454545454545454,-20.0,6.944627966731787e-05,0.049830563366413116
P035_B50_p0550_d30,glossy,0.35,0.5,5.5,30.0,5.454545454545454,-40.0,0.00012671858712565154,0.049819573760032654
P035_B50_p0550_d30,glossy,0.35,0.5,5.5,30.0,5.454545454545454,20.0,7.067243132041767e-05,0.049830272793769836
P035_B50_p0550_d30,glossy,0.35,0.5,5.5,30.0,5.454545454545454,40.0,0.00012468965724110603,0.04981856048107147
P035_B50_p0550_d30,fresnel,0.35,0.5,5.5,30.0,5.454545454545454,0.0,0.00300408573821187,0.049846358597278595
P035_B50_p0550_d30,fresnel,0.35,0.5,5.5,30.0,5.454545454545454,-20.0,0.003112910781055689,0.049843721091747284
P035_B50_p0550_d30,fresnel,0.35,0.5,5.5,30.0,5.454545454545454,-40.0,0.003662694711238146,0.04987272992730141
P035_B50_p0550_d30,fresnel,0.35,0.5,5.5,30.0,5.454545454545454,20.0,0.003096643602475524,0.04984293505549431
