tag,family,theta,rho,ratio,control,depth_mm,pitch_mm,tip_mm,tip_fraction,aspect,lattice,tilt_deg,jitter,eff_overlap
J_tilt30_nojit,cone3d,-40.0,0.000970562978181988,0.01941126650564963,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
J_tilt30_nojit,cone3d,-30.0,0.0005220614839345217,0.010441234190699332,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
J_tilt30_nojit,cone3d,-20.0,0.00021113434922881424,0.004222688809342317,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
J_tilt30_nojit,cone3d,-10.0,9.600778867024928e-05,0.0019201567462322022,0.04999997466802597,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
J_tilt30_nojit,cone3d,0.0,6.252576713450253e-05,0.0012505158830800743,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
J_tilt30_nojit,cone3d,10.0,5.052795313531533e-05,0.0010105595746956846,0.04999997466802597,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
J_tilt30_nojit,cone3d,20.0,4.732424713438377e-05,0.0009464853516958683,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
J_tilt30_nojit,cone3d,30.0,4.605304275173694e-05,0.0009210612530563226,0.04999997839331627,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
J_tilt30_nojit,cone3d,40.0,3.301673859823495e-05,0.0006603350081189006,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
J_tilt30_nojit,cone3d,50.0,3.153786019538529e-05,0.000630757429484141,0.04999998211860657,50.0,13.0,0.8,0.003434412997366567,3.8461538461538463,hex,30.0,0.0,1.15
