tag,family,topology,seed,pitch,depth,wall,paint_frac,paint_mm,deep_until,shallow,deep,aspect,tip_frac,samples,theta,rho,params_json
HC_p02.0_d10.0_w0.20_f015_s23,topo,honeycomb,23,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,0.0,0.002192424377426505,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s23,topo,honeycomb,23,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,-20.0,0.0029618297703564167,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s23,topo,honeycomb,23,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,-40.0,0.003422127105295658,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s23,topo,honeycomb,23,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,20.0,0.0029527819715440273,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s23,topo,honeycomb,23,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,40.0,0.003438089042901993,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s101,topo,honeycomb,101,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,0.0,0.0021978244185447693,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s101,topo,honeycomb,101,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,-20.0,0.0029488014988601208,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s101,topo,honeycomb,101,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,-40.0,0.0034426359925419092,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s101,topo,honeycomb,101,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,20.0,0.0029564830474555492,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s101,topo,honeycomb,101,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,40.0,0.0034363321028649807,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s102,topo,honeycomb,102,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,0.0,0.0022023299243301153,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s102,topo,honeycomb,102,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,-20.0,0.0029457935597747564,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s102,topo,honeycomb,102,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,-40.0,0.0034502113703638315,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s102,topo,honeycomb,102,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,20.0,0.002953354734927416,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d10.0_w0.20_f015_s102,topo,honeycomb,102,2.0,10.0,0.2,0.15,1.5,9.0,musou_fit,anodised_hi,5.0,0.2,128,40.0,0.003439252497628331,"{""depth"": 10.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.2, ""wall_top"": 0.2}}"
HC_p02.0_d15.0_w0.03_f015_s23,topo,honeycomb,23,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,0.0,0.0006800745613873005,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s23,topo,honeycomb,23,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,-20.0,0.0014948796015232801,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s23,topo,honeycomb,23,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,-40.0,0.0018932715756818652,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s23,topo,honeycomb,23,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,20.0,0.0014983159489929676,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s23,topo,honeycomb,23,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,40.0,0.0018899443093687296,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s101,topo,honeycomb,101,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,0.0,0.0006773607456125319,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s101,topo,honeycomb,101,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,-20.0,0.0015150934923440218,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s101,topo,honeycomb,101,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,-40.0,0.0019118395866826177,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s101,topo,honeycomb,101,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,20.0,0.001507985289208591,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s101,topo,honeycomb,101,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,40.0,0.0018900560680776834,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s102,topo,honeycomb,102,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,0.0,0.0006805645534768701,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s102,topo,honeycomb,102,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,-20.0,0.00149941083509475,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s102,topo,honeycomb,102,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,-40.0,0.0019236683147028089,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s102,topo,honeycomb,102,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,20.0,0.0015034236712381244,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.03_f015_s102,topo,honeycomb,102,2.0,15.0,0.03,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.03,128,40.0,0.0019062028732150793,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.03, ""wall_top"": 0.03}}"
HC_p02.0_d15.0_w0.05_f015_s23,topo,honeycomb,23,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,0.0,0.0008584715542383492,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s23,topo,honeycomb,23,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,-20.0,0.0016533302841708064,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s23,topo,honeycomb,23,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,-40.0,0.0020509466994553804,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s23,topo,honeycomb,23,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,20.0,0.0016532581066712737,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s23,topo,honeycomb,23,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,40.0,0.002047695918008685,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s101,topo,honeycomb,101,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,0.0,0.0008545763557776809,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s101,topo,honeycomb,101,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,-20.0,0.001680675195530057,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s101,topo,honeycomb,101,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,-40.0,0.0020706155337393284,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s101,topo,honeycomb,101,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,20.0,0.0016704390291124582,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s101,topo,honeycomb,101,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,40.0,0.002044037217274308,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s102,topo,honeycomb,102,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,0.0,0.000859363644849509,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s102,topo,honeycomb,102,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,-20.0,0.0016573357861489058,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s102,topo,honeycomb,102,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,-40.0,0.002083397703245282,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s102,topo,honeycomb,102,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,20.0,0.0016647137235850096,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.05_f015_s102,topo,honeycomb,102,2.0,15.0,0.05,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.05,128,40.0,0.0020669717341661453,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.05, ""wall_top"": 0.05}}"
HC_p02.0_d15.0_w0.08_f015_s23,topo,honeycomb,23,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,0.0,0.0011160136200487614,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s23,topo,honeycomb,23,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,-20.0,0.0018815684597939253,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s23,topo,honeycomb,23,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,-40.0,0.0022754932288080454,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s23,topo,honeycomb,23,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,20.0,0.0018853582441806793,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s23,topo,honeycomb,23,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,40.0,0.002269526245072484,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 23, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s101,topo,honeycomb,101,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,0.0,0.0011116010136902332,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s101,topo,honeycomb,101,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,-20.0,0.0019020844483748078,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s101,topo,honeycomb,101,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,-40.0,0.002296078484505415,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s101,topo,honeycomb,101,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,20.0,0.0018934066174551845,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s101,topo,honeycomb,101,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,40.0,0.002268476877361536,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 101, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s102,topo,honeycomb,102,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,0.0,0.0011173654347658157,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s102,topo,honeycomb,102,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,-20.0,0.0018875474343076348,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s102,topo,honeycomb,102,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,-40.0,0.002308796625584364,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s102,topo,honeycomb,102,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,20.0,0.001884599681943655,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
HC_p02.0_d15.0_w0.08_f015_s102,topo,honeycomb,102,2.0,15.0,0.08,0.15,2.25,14.0,musou_fit,anodised_hi,7.5,0.08,128,40.0,0.0022890232503414154,"{""depth"": 15.0, ""floor"": ""none"", ""panel"": 60.0, ""seed"": 102, ""top"": ""honeycomb"", ""top_params"": {""cell_lean_domain"": 16.0, ""jitter"": 0.3, ""pitch"": 2.0, ""wall_bot"": 0.08, ""wall_top"": 0.08}}"
