tag,family,topology,shape,aspect,pitch,seed,diffuse_frac,theta,rho,control,params_json
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d00,40.0,0.004972467664629221,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d76,0.0,0.0015247089322656393,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d76,-20.0,0.0018732520984485745,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d76,20.0,0.0019010755931958556,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d76,-40.0,0.0027770474553108215,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d76,40.0,0.002812054241076112,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d100,0.0,0.0013566534034907818,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d100,-20.0,0.0018620674964040518,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d100,20.0,0.0018978124717250466,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d100,-40.0,0.0022331541404128075,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
AN_trn_a400,floor,truncated pyramid,truncated pyramid,4.0,12.5,23,d100,40.0,0.002248222939670086,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""kind"": ""pyramid"", ""margin_depths"": 2.0, ""pitch"": 12.5, ""tip_flat"": 2.5}"
