tag,family,topology,shape,aspect,pitch,seed,diffuse_frac,theta,rho,control,params_json
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d00,40.0,0.002055467339232564,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d76,0.0,0.0010046459501609206,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d76,-20.0,0.001388914999552071,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d76,20.0,0.0014021117240190506,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d76,-40.0,0.00198833248578012,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d76,40.0,0.001999735599383712,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d100,0.0,0.0008855904452502728,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d100,-20.0,0.0015123336343094707,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d100,20.0,0.0015083884354680777,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
AN_cnv_a600,floor,convoluted,convoluted,6.0,8.3333,23,d100,-40.0,0.0021559284068644047,0.04999997094273567,"{""backing"": 2.0, ""depth"": 50.0, ""face_h"": 60.0, ""face_w"": 60.0, ""grid"": 12, ""kind"": ""wave"", ""margin_depths"": 2.0, ""pitch"": 8.333333333333334}"
